,Order Type,Currency Pair,Open Price,Close Price,Profit,Wealth Index,previous_peaks,drawdowns
44,buy,GBPUSD,1.38954,1.39028,7.2502616353517615,987.2335892064127,1008.3102680064834,-0.020902969521218007
45,buy,NZDUSD,0.69728,0.69735,1.3667335133411604,988.6003227197539,1008.3102680064834,-0.01954750032021174
46,sell,USDCAD,0.8018024519118979,0.8022141109462115,-6.989776403179863,981.6105463165741,1008.3102680064834,-0.026479668547556283
47,buy,USDCHF,1.103667487059499,1.1043012533819223,7.817788573241816,989.4283348898159,1008.3102680064834,-0.018726312441505428
48,sell,USDJPY,0.009115437905636988,0.009115853380614226,-0.3323799817908366,989.0959549080251,1008.3102680064834,-0.019055953021728796
49,buy,AUDUSD,0.73457,0.73433,-4.524228335612622,984.5717265724124,1008.3102680064834,-0.02354289367795897
50,buy,EURUSD,1.18666,1.1868100000000001,1.7503762706291923,986.3221028430416,1008.3102680064834,-0.021806943617577408
51,buy,GBPUSD,1.38992,1.39006,1.394776729322356,987.716879572364,1008.3102680064834,-0.020423662326512212
52,buy,NZDUSD,0.6975100000000001,0.69714,-7.345438841630348,980.3714407307336,1008.3102680064834,-0.02770856170193252
53,sell,USDCAD,0.8022205464726363,0.8018796057959857,5.885068188170158,986.2565089189037,1008.3102680064834,-0.021871996931244073
54,sell,USDCHF,1.1038624145886458,1.1040208439135333,-1.98740824254686,984.2691006763569,1008.3102680064834,-0.023843025398975662
55,sell,USDJPY,0.009113942509250652,0.00911493855483196,-0.7968364650459989,983.4722642113109,1008.3102680064834,-0.02463329451586308
56,buy,AUDUSD,0.7345,0.73424,-4.8738448491887985,978.5984193621221,1008.3102680064834,-0.029466970224457035
57,buy,EURUSD,1.18698,1.18661,-4.291888935460233,974.3065304266619,1008.3102680064834,-0.03372348636997404
58,buy,GBPUSD,1.39029,1.3901,-1.881647874042169,972.4248825526197,1008.3102680064834,-0.0355896261225349
59,sell,NZDUSD,0.69735,0.69731,0.7897676460290157,973.2146501986488,1008.3102680064834,-0.034806367565037
60,sell,USDCAD,0.8022527256536354,0.8018731757385252,6.514001429247792,979.7286516278965,1008.3102680064834,-0.028346053080561418
61,sell,USDCHF,1.104264670156143,1.1038624145886458,5.015555475328095,984.7442071032247,1008.3102680064834,-0.023371834693155395
62,buy,USDJPY,0.009115929832135621,0.00911269672034045,-2.586489436136617,982.157717667088,1008.3102680064834,-0.025937006861093674
63,sell,AUDUSD,0.73436,0.73425,2.059647700320436,984.2173653674084,1008.3102680064834,-0.023894334317063653
64,buy,EURUSD,1.1868299999999998,1.18642,-4.750120320018102,979.4672450473903,1008.3102680064834,-0.028605305206420496
65,buy,GBPUSD,1.39007,1.38983,-2.3740170864499017,977.0932279609405,1008.3102680064834,-0.030959756174318974
66,sell,NZDUSD,0.69713,0.69729,-3.155843655522323,973.937384305418,1008.3102680064834,-0.034089590071341346
67,sell,USDCAD,0.8019181883064291,0.8019889325527308,-1.213026614168492,972.7243576912496,1008.3102680064834,-0.03529261919110499
68,sell,USDCHF,1.1040208439135328,1.1038136762514488,2.580203507971436,975.3045611992211,1008.3102680064834,-0.03273368114411592
69,buy,USDJPY,0.00911493855483196,0.009110206163965491,-3.7859126931743967,971.5186485060467,1008.3102680064834,-0.03648839119051808
70,sell,AUDUSD,0.73421,0.73428,-1.296751985856806,970.2218965201898,1008.3102680064834,-0.037774455636158076
71,sell,EURUSD,1.18661,1.18637,2.750948212958206,972.972844733148,1008.3102680064834,-0.03504618012390227
72,sell,GBPUSD,1.39009,1.38971,3.718089627327848,976.6909343604759,1008.3102680064834,-0.031358734160787265
73,sell,NZDUSD,0.69725,0.6974199999999999,-3.3161912993107068,973.3747430611652,1008.3102680064834,-0.03464759415213411
74,buy,USDCAD,0.8017895943746443,0.8018667457841856,1.3087678752060137,974.6835109363712,1008.3102680064834,-0.033349612849421
75,buy,USDCHF,1.1039355301650382,1.103850229600848,-1.0509628615481077,973.6325480748231,1008.3102680064834,-0.03439191390981379
76,buy,USDJPY,0.009112775610202843,0.009111866383591351,-0.7273812891944544,972.9051667856287,1008.3102680064834,-0.035113300284895094
77,sell,AUDUSD,0.73418,0.73433,-2.7828337059710417,970.1223330796576,1008.3102680064834,-0.0378731984970526
78,sell,EURUSD,1.18642,1.18639,0.3444144316936363,970.4667475113513,1008.3102680064834,-0.037531622652174336
79,sell,GBPUSD,1.38983,1.3896700000000002,1.5680389497966254,972.0347864611479,1008.3102680064834,-0.0359765071291551
80,buy,NZDUSD,0.69726,0.6974100000000001,2.9301850819662705,974.9649715431142,1008.3102680064834,-0.033070471978130046
81,buy,USDCAD,0.8019503432347469,0.8019439120427918,-0.10923015256770434,974.8557413905464,1008.3102680064834,-0.03317880188017867
82,buy,USDCHF,1.1038136762514488,1.1038136762514488,0.0,974.8557413905464,1008.3102680064834,-0.03317880188017867
83,buy,USDJPY,0.00911020367409048,0.009112281533050244,1.6622871678109732,976.5180285583574,1008.3102680064834,-0.03153021491190604
84,sell,AUDUSD,0.73429,0.73422,1.3032829917160658,977.8213115500735,1008.3102680064834,-0.03023767328749834
85,sell,EURUSD,1.1863700000000001,1.18638,-0.11523599214423785,977.7060755579292,1008.3102680064834,-0.030351959530335135
86,sell,GBPUSD,1.3897,1.38966,0.3935022637926747,978.0995778217219,1008.3102680064834,-0.029961700424305515
87,buy,NZDUSD,0.6974600000000001,0.6973199999999999,-2.744208034835502,975.3553697868864,1008.3102680064834,-0.03268329130948124
88,sell,USDCAD,0.8018603159329644,0.8019310499683237,-1.205974197052105,974.1493955898343,1008.3102680064834,-0.033879326136575114
89,buy,USDCHF,1.1037283945166774,1.1037040307271202,-0.3017803275750737,973.8476152622592,1008.3102680064834,-0.03417861925809787
90,buy,USDJPY,0.009111783358238876,0.009112945850875754,0.9299941095023314,974.7776093717615,1008.3102680064834,-0.03325628995231681
91,sell,AUDUSD,0.73431,0.73415,2.973542298202048,977.7511516699636,1008.3102680064834,-0.03030725492554765
92,sell,EURUSD,1.18639,1.18678,-4.48611817966252,973.2650334903011,1008.3102680064834,-0.03475639952122054
93,sell,GBPUSD,1.3896600000000001,1.3896,0.5892183641122861,973.8542518544134,1008.3102680064834,-0.03417203736325379
94,buy,NZDUSD,0.6975100000000001,0.69731,-3.9130296429340334,969.9412222114794,1008.3102680064834,-0.03805281668990928
95,sell,USDCAD,0.8019503432347469,0.8020468234935556,-1.6418162989408809,968.2994059125384,1008.3102680064834,-0.03968110150564064
96,buy,USDCHF,1.1038380448820548,1.1038258604322582,-0.15063786267795626,968.1487680498605,1008.3102680064834,-0.039830497844701815
97,sell,USDJPY,0.009112281533050244,0.009114602915488034,-1.8571059502319256,966.2916620996286,1008.3102680064834,-0.0416722979425065
98,sell,AUDUSD,0.73417,0.7339899999999999,3.3167454247558905,969.6084075243845,1008.3102680064834,-0.03838288839269272
99,buy,EURUSD,1.1864,1.1865,1.1402632560210864,970.7486707804055,1008.3102680064834,-0.03725202293173153
100,sell,GBPUSD,1.3896600000000001,1.38937,2.823096403526395,973.5717671839319,1008.3102680064834,-0.0344521938581787
101,buy,NZDUSD,0.6974,0.69672,-13.190560113548123,960.3812070703839,1008.3102680064834,-0.04753404032159607
102,sell,USDCAD,0.80202109315475,0.8017574523355194,4.446959046591352,964.8281661169751,1008.3102680064834,-0.04312373211816651
103,buy,USDCHF,1.1037040307271202,1.1036309458117206,-0.8958006800174729,963.9323654369578,1008.3102680064834,-0.04401214980907077
104,sell,USDJPY,0.009113278046113187,0.009117597957876878,-3.4559294109531034,960.4764360260046,1008.3102680064834,-0.04743959622175659
105,sell,AUDUSD,0.7341300000000001,0.73455,-7.692917390425276,952.7835186355793,1008.3102680064834,-0.05506911030538773
106,buy,EURUSD,1.1867,1.1868299999999998,1.4730488864611226,954.2565675220404,1008.3102680064834,-0.05360820195881949
107,sell,GBPUSD,1.38954,1.39009,-5.322386226665108,948.9341812953753,1008.3102680064834,-0.05888672226704558
108,sell,NZDUSD,0.69731,0.69715,3.0853812747533382,952.0195625701286,1008.3102680064834,-0.0558267700155889
109,buy,USDCAD,0.8020339581177868,0.8016738950929541,-6.036712863216184,945.9828497069125,1008.3102680064834,-0.06181372963978401
110,buy,USDCHF,1.1037527593818983,1.1038624145886458,1.3358946356628247,947.3187443425753,1008.3102680064834,-0.06048884514931461
111,sell,USDJPY,0.009114607069289243,0.009119755707279915,-4.1189103925389645,943.1998339500363,1008.3102680064834,-0.0645738084024236
112,buy,AUDUSD,0.73393,0.73446,9.535708811343408,952.7355427613797,1008.3102680064834,-0.05511669077314832
113,buy,EURUSD,1.18656,1.18688,3.5611644216020784,956.2967071829819,1008.3102680064834,-0.05158487667326528
114,buy,GBPUSD,1.38941,1.39011,6.6527219270844125,962.9494291100663,1008.3102680064834,-0.044986984994310766
115,sell,NZDUSD,0.69672,0.69711,-7.391593600538519,955.5578355095278,1008.3102680064834,-0.05231765873142575
116,buy,USDCAD,0.8017381683489806,0.8016160579728734,-2.0111837931707353,953.546651716357,1008.3102680064834,-0.05431226679700365
117,buy,USDCHF,1.1035822279118015,1.1039842792638632,4.810703384648813,958.3573551010059,1008.3102680064834,-0.04954121215510259
118,sell,USDJPY,0.009117598789182882,0.009122666752541371,-4.054370686790207,954.3029844142156,1008.3102680064834,-0.05356216762430162
119,buy,AUDUSD,0.73459,0.7349,5.63807695770116,959.9410613719167,1008.3102680064834,-0.04797055843753015
120,buy,EURUSD,1.18694,1.1870399999999999,1.1256038032114428,961.0666651751282,1008.3102680064834,-0.04685423160944293
121,buy,GBPUSD,1.39011,1.39034,2.210512556426307,963.2771777315545,1008.3102680064834,-0.04466193760375287
122,sell,NZDUSD,0.69699,0.69753,-10.350981451916768,952.9261962796378,1008.3102680064834,-0.054927608578602204
123,buy,USDCAD,0.8015710793154583,0.8016160579728734,0.7496849045488985,953.6758811841867,1008.3102680064834,-0.05418410240958236
124,sell,USDCHF,1.1038867853712924,1.103911157230066,-0.29497039932094976,953.3809107848657,1008.3102680064834,-0.05447664172875853
125,sell,USDJPY,0.009119760697479298,0.009121005922907616,-0.9961803426540428,952.3847304422117,1008.3102680064834,-0.055464611775541434
126,buy,AUDUSD,0.7345,0.73469,3.4490719986062386,955.8338024408179,1008.3102680064834,-0.05204396625794166
127,buy,EURUSD,1.18688,1.18677,-1.2357378040569098,954.598064636761,1008.3102680064834,-0.05326951938703951
128,buy,GBPUSD,1.39016,1.38989,-2.5896402436205608,952.0084243931404,1008.3102680064834,-0.05583781639421025
129,buy,NZDUSD,0.6971,0.69735,4.7817336917913345,956.7901580849317,1008.3102680064834,-0.05109549268342908
130,buy,USDCAD,0.8015967807873283,0.8015453794916599,-0.854985129804681,955.9351729551271,1008.3102680064834,-0.05194343121676863
131,sell,USDCHF,1.103996467211305,1.1037040307271202,3.5318669090614505,959.4670398641886,1008.3102680064834,-0.048440673165871966
132,sell,USDJPY,0.009122672578158495,0.009119342371391968,2.6641654132245094,962.1312052774131,1008.3102680064834,-0.04579846520889877
133,buy,AUDUSD,0.73493,0.7347100000000001,-4.032171924200225,958.0990333532128,1008.3102680064834,-0.049797404872750674
134,buy,EURUSD,1.18704,1.18692,-1.361689938724974,956.7373434144878,1008.3102680064834,-0.05114787206715622
135,buy,GBPUSD,1.39038,1.39006,-3.10012212462982,953.637221289858,1008.3102680064834,-0.05422244367769732
136,buy,NZDUSD,0.69753,0.69738,-2.8966145270921206,950.7406067627659,1008.3102680064834,-0.05709518495486287
137,buy,USDCAD,0.8015839298453744,0.8015389547932029,-0.7557619278388236,949.9848448349271,1008.3102680064834,-0.05784471806170405
138,sell,USDCHF,1.1039355301650382,1.1037405768148254,2.378752883323021,952.36359771825,1008.3102680064834,-0.055485570328312486
139,sell,USDJPY,0.009121091612244154,0.009121423569630804,-0.26556590931886603,952.0980318089312,1008.3102680064834,-0.055748947502725195
140,buy,AUDUSD,0.73473,0.73452,-3.80979164253298,948.2882401663983,1008.3102680064834,-0.059527339693519
141,buy,EURUSD,1.18681,1.18668,-1.4600638837675732,946.8281762826307,1008.3102680064834,-0.06097537005688548
142,buy,GBPUSD,1.3899,1.38994,0.3836066607763157,947.211782943407,1008.3102680064834,-0.06059492499652253
143,buy,NZDUSD,0.6974600000000001,0.69708,-7.262296804441044,939.949486138966,1008.3102680064834,-0.06779736757285293
144,buy,USDCAD,0.8015132570292713,0.8014682899071097,-0.7478148537532068,939.2016712852127,1008.3102680064834,-0.06853901910361816
145,buy,USDCHF,1.1037040307271202,1.1036309458117206,-0.8826424751348022,938.319028810078,1008.3102680064834,-0.06941438703662532
146,sell,USDJPY,0.009119428029473992,0.009120174071290394,-0.5968334531216897,937.7221953569563,1008.3102680064834,-0.0700063015217388
147,buy,AUDUSD,0.73477,0.73422,-9.826831395196537,927.8953639617597,1008.3102680064834,-0.07975214236755807
148,sell,EURUSD,1.1869299999999998,1.18691,0.22121120428005603,928.1165751660398,1008.3102680064834,-0.0795327543366126
149,sell,GBPUSD,1.39006,1.39042,-3.399939473547226,924.7166356924926,1008.3102680064834,-0.08290467226845034
150,sell,NZDUSD,0.6973699999999999,0.69687,9.412586385274233,934.1292220777668,1008.3102680064834,-0.07356966231770992
151,buy,USDCAD,0.8014939847876441,0.8016417623292502,2.4205296198996153,936.5497516976664,1008.3102680064834,-0.07116908216227312
152,buy,USDCHF,1.1037162124874451,1.1038380448820548,1.4491308086695829,937.9988825063359,1008.3102680064834,-0.06973189476604177
153,buy,USDJPY,0.009121505938738872,0.00911917854439672,-1.861915473720728,936.1369670326152,1008.3102680064834,-0.07157846474831707
154,sell,AUDUSD,0.73457,0.73425,5.7093178489539635,941.8462848815692,1008.3102680064834,-0.06591620182180553
155,sell,EURUSD,1.18668,1.18665,0.3313256532120691,942.1776105347813,1008.3102680064834,-0.06558760688062032
156,sell,GBPUSD,1.38994,1.38996,-0.1885824933228284,941.9890280414585,1008.3102680064834,-0.06577463511915607
157,sell,NZDUSD,0.69711,0.69685,4.888093069958424,946.8771211114168,1008.3102680064834,-0.06092682862044557
158,sell,USDCAD,0.8014618664443944,0.8014040599129675,0.9452821971758408,947.8224033085927,1008.3102680064834,-0.05998933722799475
159,buy,USDCHF,1.1035822279118015,1.1035335143128298,-0.5785127695794068,947.2438905390134,1008.3102680064834,-0.06056308202454741
160,buy,USDJPY,0.009120085072153552,0.009117765053430102,-1.8560149787599585,945.3878755602534,1008.3102680064834,-0.06240380014242343
161,sell,AUDUSD,0.73422,0.73406,2.884242926173308,948.2721184864266,1008.3102680064834,-0.05954332850220537
162,sell,EURUSD,1.18686,1.18651,3.9030724687370353,952.1751909551637,1008.3102680064834,-0.05567242428494122
163,buy,GBPUSD,1.39035,1.3896600000000001,-6.568451740865278,945.6067392142984,1008.3102680064834,-0.062186740313728346
164,sell,NZDUSD,0.69684,0.69671,2.469154947361891,948.0758941616604,1008.3102680064834,-0.05973793558991679
165,buy,USDCAD,0.8016096321413398,0.8014682899071097,-2.3337110840884967,945.7421830775718,1008.3102680064834,-0.06205241274852247
166,buy,USDCHF,1.1037527593818983,1.1033873993158998,-4.3811420913091865,941.3610409862627,1008.3102680064834,-0.06639744644531406
167,buy,USDJPY,0.009119177712802623,0.009113859446059623,-4.254613394399712,937.1064275918629,1008.3102680064834,-0.07061699426645393
168,sell,AUDUSD,0.73419,0.7337899999999999,7.147735592305031,944.254163184168,1008.3102680064834,-0.0635281687143382
169,sell,EURUSD,1.1866299999999999,1.18629,3.7590711471471088,948.0132343313151,1008.3102680064834,-0.05980007899193647
170,sell,GBPUSD,1.38992,1.38926,6.229756670131238,954.2429910014463,1008.3102680064834,-0.05362166658476343
171,sell,NZDUSD,0.6967399999999999,0.6963,8.285121557487678,962.528112558934,1008.3102680064834,-0.04540482914853644
172,buy,USDCAD,0.8013077342222508,0.8010638127433232,-3.9936284944705407,958.5344840644634,1008.3102680064834,-0.04936554304899722
173,buy,USDCHF,1.1032900108122419,1.1032900108122419,0.0,958.5344840644634,1008.3102680064834,-0.04936554304899722
174,buy,USDJPY,0.00911775008939954,0.009113361098706814,-3.5111925541796154,955.0232915102838,1008.3102680064834,-0.05284779713842701
175,sell,AUDUSD,0.7340300000000001,0.73383,3.642991725445545,958.6662832357293,1008.3102680064834,-0.04923483013706139
176,sell,EURUSD,1.18639,1.18639,-0.0,958.6662832357293,1008.3102680064834,-0.04923483013706139
177,sell,GBPUSD,1.3896600000000001,1.38936,2.8863879109589323,961.5526711466883,1008.3102680064834,-0.04637223119054304
178,sell,NZDUSD,0.6966399999999999,0.6964600000000001,3.454666247419073,965.0073373941074,1008.3102680064834,-0.04294603753067959
179,buy,USDCAD,0.8014104824491104,0.8010317288667803,-6.318932695613222,958.6884046984942,1008.3102680064834,-0.049212890994451454
180,buy,USDCHF,1.1033265294864014,1.1034239244375297,1.1802510140381022,959.8686557125322,1008.3102680064834,-0.04804236734564293
181,buy,USDJPY,0.009113856123563474,0.009114856304290365,0.8001445815116313,960.6688002940439,1008.3102680064834,-0.04724881737704687
182,sell,AUDUSD,0.73363,0.73312,9.349638420047528,970.0184387140914,1008.3102680064834,-0.037976236588464225
183,sell,EURUSD,1.18624,1.18606,2.0408057195331737,972.0592444336246,1008.3102680064834,-0.03595225073382443
184,sell,GBPUSD,1.38921,1.3889200000000002,2.8075779250004684,974.8668223586251,1008.3102680064834,-0.033167812238963805
185,sell,NZDUSD,0.69621,0.6955399999999999,12.943039236377134,987.8098615950022,1008.3102680064834,-0.020331446640935516
186,buy,USDCAD,0.8010060636159017,0.8006853866910074,-5.384354288920384,982.4255073060818,1008.3102680064834,-0.025671424284489305
187,buy,USDCHF,1.1032534945554442,1.1032534945554442,0.0,982.4255073060818,1008.3102680064834,-0.025671424284489305
188,buy,USDJPY,0.00911335860710698,0.009114690146108485,1.0652312012025504,983.4907385072844,1008.3102680064834,-0.02461497248091043
189,sell,AUDUSD,0.7337100000000001,0.733,13.323926266187463,996.8146647734718,1008.3102680064834,-0.011400859038894243
190,sell,EURUSD,1.1863299999999999,1.18628,0.5803136706962668,997.394978444168,1008.3102680064834,-0.010825328183849438
191,sell,GBPUSD,1.38929,1.38883,4.558933236391903,1001.9539116805599,1008.3102680064834,-0.006303968656880311
192,sell,NZDUSD,0.69634,0.69562,14.23670425963383,1016.1906159401938,1016.1906159401938,0.0
193,buy,USDCAD,0.8009611533840609,0.8007623257340989,-3.4179337169963797,1012.7726822231974,1016.1906159401938,-0.003363476953419831
194,buy,USDCHF,1.103302183435021,1.103618765933496,3.9508517599035815,1016.723533983101,1016.723533983101,0.0
195,buy,USDJPY,0.009114772393651344,0.00911710003282156,1.862111336175076,1018.5856453192761,1018.5856453192761,0.0
196,sell,AUDUSD,0.733,0.73352,-10.116375849828547,1008.4692694694476,1018.5856453192761,-0.009931787175989033
197,sell,EURUSD,1.18603,1.18664,-7.334318196864003,1001.1349512725835,1018.5856453192761,-0.0171322795750009
198,sell,GBPUSD,1.38884,1.38927,-4.4151130330506305,996.7198382395329,1018.5856453192761,-0.021466832151251555
199,sell,NZDUSD,0.6954100000000001,0.69592,-10.458149160319163,986.2616890792137,1018.5856453192761,-0.03173415646352484
200,buy,USDCAD,0.8006469227135525,0.8012114316847072,10.054382346374355,996.3160714255881,1018.5856453192761,-0.02186323162516937
201,sell,USDCHF,1.1033143563264045,1.1038136762514488,-6.453647115329621,989.8624243102585,1018.5856453192761,-0.02819912212685297
202,sell,USDJPY,0.009114773224442176,0.009117178998942864,-1.924619600550613,987.9378047097078,1018.5856453192761,-0.03008862411364696
203,sell,AUDUSD,0.7329899999999999,0.73377,-14.718182823001705,973.2196218867061,1018.5856453192761,-0.04453825129093581
204,buy,EURUSD,1.18628,1.1868299999999998,6.412584799762901,979.6322066864691,1018.5856453192761,-0.03824267386037725
205,buy,GBPUSD,1.38883,1.38936,5.278182722828588,984.9103894092976,1018.5856453192761,-0.03306079961437402
206,sell,NZDUSD,0.6956100000000001,0.6963,-13.719583090375028,971.1908063189226,1018.5856453192761,-0.046530048030961176
207,sell,USDCAD,0.8007687379884691,0.8011921739548448,-7.313719066381697,963.877087252541,1018.5856453192761,-0.053710317161976794
208,sell,USDCHF,1.103618765933496,1.1040696005476185,-5.650095864592661,958.2269913879483,1018.5856453192761,-0.059257318428445324
209,sell,USDJPY,0.009117016912066372,0.009117512334170687,-0.3963376834517476,957.8306537044965,1018.5856453192761,-0.05964642432766258
210,buy,AUDUSD,0.73349,0.7339899999999999,9.140976122277767,966.9716298267742,1018.5856453192761,-0.05067223922670087
211,buy,EURUSD,1.18665,1.18697,3.616130559641084,970.5877603864153,1018.5856453192761,-0.04712209047263355
212,buy,GBPUSD,1.38927,1.38972,4.343527981125572,974.9312883675409,1018.5856453192761,-0.04285781677008779
213,sell,NZDUSD,0.69591,0.6967300000000001,-15.800744211934896,959.130544155606,1018.5856453192761,-0.058370252356181436
214,sell,USDCAD,0.8012114316847072,0.8014875609130547,-4.621489913523881,954.5090542420821,1018.5856453192761,-0.06290741615262907
215,sell,USDCHF,1.1038136762514488,1.1042037034992216,-4.7382278950526215,949.7708263470296,1018.5856453192761,-0.06755918786846486
216,sell,USDJPY,0.009117183155092402,0.009119177712802623,-1.5956461681771543,948.1751801788524,1018.5856453192761,-0.069125719043835
217,buy,AUDUSD,0.73377,0.73417,7.2363015781533315,955.4114817570057,1018.5856453192761,-0.06202145480115064
218,buy,EURUSD,1.18691,1.18713,2.460489468408668,957.8719712254144,1018.5856453192761,-0.05960586070779637
219,buy,GBPUSD,1.38943,1.38974,2.9617039231744067,960.8336751485888,1018.5856453192761,-0.0566981975802191
220,buy,NZDUSD,0.6963199999999999,0.69682,9.531862162873336,970.3655373114622,1018.5856453192761,-0.04734025874937526
221,sell,USDCAD,0.8012627901572879,0.8013205763097585,-0.9573382750985864,969.4081990363635,1018.5856453192761,-0.0482801289306388
222,sell,USDCHF,1.1041793187213604,1.1042890587040064,-1.3192949412795305,968.088904095084,1018.5856453192761,-0.049575351327834444
223,sell,USDJPY,0.00911743253099927,0.00911717816771341,0.2034906286889964,968.292394723773,1018.5856453192761,-0.049375573695365244
224,buy,AUDUSD,0.73402,0.73427,4.6170722617002316,972.9094669854733,1018.5856453192761,-0.0448427469439603
225,buy,EURUSD,1.18695,1.1871,1.7131421112261864,974.6226090966994,1018.5856453192761,-0.0431608637178432
