,Ticket,Order Type,Currency Pair,Time Frame,Weight,Volume,SL,TP,Open Price,Close Price,Margin requirment,Porfit
0,AUDUSD_10min30,sell,AUDUSD,10min,0.14285714285714285,0.1426105677910095,0.73613313,0.73760687,0.73687,0.73742,105.08544908816117,-7.843581228505522
1,EURUSD_10min30,sell,EURUSD,10min,0.14285714285714285,0.08952890632511006,1.17258624,1.1749337599999998,1.17376,1.17385,105.08544908816118,-0.8057601569272933
2,GBPUSD_10min30,buy,GBPUSD,10min,0.14285714285714285,0.07578805908692758,1.38518343,1.38795657,1.38657,1.38645,105.08544908816117,-0.9094567090431309
3,NZDUSD_10min30,buy,NZDUSD,10min,0.14285714285714285,0.14925638310394165,0.70335594,0.70476406,0.70406,0.70399,105.08544908816117,-1.0447946817275915
4,USDCAD_10min30,buy,USDCAD,10min,0.14285714285714285,0.13139674383085495,0.798957117036421,0.8005566307842417,0.7997568739103313,0.7997376860389792,105.08544908816117,-0.25212238167227624
5,USDCHF_10min30,sell,USDCHF,10min,0.14285714285714285,0.09687091953293961,1.0837139168827223,1.0858835143139192,1.0847987155983208,1.0850576708152038,105.08544908816117,-2.508522997731203
6,USDJPY_10min30,buy,USDJPY,10min,0.14285714285714285,8.0,0.009047925475525543,0.00906603944044151,0.009056982457983526,0.009056330374932078,72.45585966386821,-0.5216664411582315
7,AUDUSD_10min40,buy,AUDUSD,10min,0.14285714285714285,0.1399191785180954,0.73641285,0.7378871499999999,0.73715,0.73733,103.14142244461402,2.518545213325717
8,EURUSD_10min40,buy,EURUSD,10min,0.14285714285714285,0.08787042183407086,1.17261621,1.1749637899999998,1.17379,1.17406,103.14142244461402,2.3725013895224705
9,GBPUSD_10min40,buy,GBPUSD,10min,0.14285714285714285,0.07436671096927315,1.3868144225000008,1.3870455774999992,1.38693,1.38685,103.14142244461401,-0.5949336877541852
10,NZDUSD_10min40,buy,NZDUSD,10min,0.14285714285714285,0.14649105562523296,0.7036319490909091,0.704528050909091,0.70408,0.70401,103.14142244461402,-1.0254373893766306
11,USDCAD_10min40,buy,USDCAD,10min,0.14285714285714285,0.12896081472517423,0.7989890668863421,0.8005886445978262,0.7997888557420841,0.799744081893794,103.14142244461401,-0.5774071953886306
12,USDCHF_10min40,sell,USDCHF,10min,0.14285714285714285,0.09505307209650737,1.0840078994769853,1.0861780854619243,1.0850929924694548,1.0849634909785286,103.14142244461402,1.2309514553612848
13,USDJPY_10min40,buy,USDJPY,10min,0.14285714285714285,8.0,0.00904746408388242,0.009065027712290827,0.009056245898086623,0.009056576432976806,72.449967184693,0.26442791214594763
14,AUDUSD_10min50,buy,AUDUSD,10min,0.14285714285714285,0.14067079812621858,0.73664262,0.73811738,0.73738,0.73751,103.72783312231105,1.8287203756408414
15,EURUSD_10min50,buy,EURUSD,10min,0.14285714285714285,0.08836775069628311,1.17264618,1.17499382,1.17382,1.17425,103.72783312231105,3.799813279938888
16,GBPUSD_10min50,buy,GBPUSD,10min,0.14285714285714285,0.0748137968974028,1.3859408133333344,1.3870191866666655,1.38648,1.38663,103.72783312231104,1.1222069534610422
17,NZDUSD_10min50,buy,NZDUSD,10min,0.14285714285714285,0.14733439359446482,0.7037419877272727,0.7043180122727274,0.70403,0.70411,103.72783312231107,1.1786751487557185
18,USDCAD_10min50,sell,USDCAD,10min,0.14285714285714285,0.12969713342281283,0.7989698966697591,0.8005694360024314,0.7997696663360953,0.7997568739103313,103.72783312231105,0.16591409511032254
19,USDCHF_10min50,sell,USDCHF,10min,0.14285714285714285,0.0955789745522223,1.0841725994096196,1.0863431151241534,1.0852578572668865,1.0851636426773157,103.72783312231105,0.9004933859046163
20,USDJPY_10min50,buy,USDJPY,10min,0.14285714285714285,8.0,0.009054765772359669,0.009058059013229768,0.009056412392794718,0.009055838298951334,72.45129914235775,-0.4592750747069658
21,AUDUSD_10min60,buy,AUDUSD,10min,0.14285714285714285,0.1422741940218391,0.7367325299999999,0.73820747,0.73747,0.73754,104.92294986528569,0.9959193581528738
22,EURUSD_10min60,buy,EURUSD,10min,0.14285714285714285,0.08936686046427017,1.1728959300000001,1.1752440700000002,1.1740700000000002,1.1741,104.92294986528569,0.2681005813902096
23,GBPUSD_10min60,sell,GBPUSD,10min,0.14285714285714285,0.07565449527734083,1.3854831300000001,1.38825687,1.38687,1.38666,104.92294986528569,1.5887444008241576
24,NZDUSD_10min60,buy,NZDUSD,10min,0.14285714285714285,0.1490298134556072,0.7037839854545453,0.7042960145454547,0.70404,0.70426,104.92294986528569,3.2786558960233583
