,Ticket,Order Type,Currency Pair,Time Frame,Weight,Volume,SL,TP,Open Price,Close Price,Margin requirment,Porfit
0,AUDUSD_10min30,sell,AUDUSD,10min,0.14285714285714285,0.08167588185315652,0.71381547,0.71524453,0.71453,0.71532,58.35986786053593,-6.452394666399365
1,EURUSD_10min30,buy,EURUSD,10min,0.14285714285714285,0.049981473463799254,1.1664623699999999,1.16879763,1.16763,1.16775,58.35986786053593,0.5997776815655911
2,GBPUSD_10min30,buy,GBPUSD,10min,0.14285714285714285,0.042815018935590934,1.36170693,1.36443307,1.36307,1.36365,58.359867860535935,2.4832710982642743
3,NZDUSD_10min30,sell,NZDUSD,10min,0.14285714285714285,0.08541885170301795,0.68253678,0.6839032199999999,0.6832199999999999,0.68298,58.35986786053593,2.050052440872431
4,USDCAD_10min30,buy,USDCAD,10min,0.14285714285714285,0.07485878610338804,0.7788198423649928,0.7803790412486065,0.7795994418067996,0.7796966979844839,58.35986786053593,0.728047940250371
5,USDCHF_10min30,sell,USDCHF,10min,0.14285714285714285,0.05362454818233204,1.0872167686045753,1.0893933787519319,1.0883050736782536,1.0887079214388362,58.35986786053593,-2.1602529147509566
6,USDJPY_10min30,buy,USDJPY,10min,0.14285714285714285,6.406470835153333,0.00910040949109854,0.00911862852911876,0.00910951901010865,0.009111202223133342,58.35986786053593,1.0783455152044679
7,AUDUSD_10min40,buy,AUDUSD,10min,0.14285714285714285,0.08134350232144769,0.71385543,0.7152845699999999,0.7145699999999999,0.7147100000000001,58.12562645383688,1.1388090325002675
8,EURUSD_10min40,buy,EURUSD,10min,0.14285714285714285,0.049772761601819517,1.1671660208000005,1.1684739791999996,1.16782,1.16777,58.12562645383687,-0.24886380800982189
9,GBPUSD_10min40,buy,GBPUSD,10min,0.14285714285714285,0.04261534535751552,1.3625960400000001,1.36532396,1.36396,1.36327,58.12562645383687,-2.940458829668571
10,NZDUSD_10min40,buy,NZDUSD,10min,0.14285714285714285,0.08504737208842911,0.68276655,0.68413345,0.68345,0.68285,58.12562645383688,-5.102842325305747
11,USDCAD_10min40,buy,USDCAD,10min,0.14285714285714285,0.07455483477101386,0.7788562741199859,0.780415545940046,0.779635910030016,0.7798000592648044,58.12562645383687,1.2238119077444407
12,USDCHF_10min40,sell,USDCHF,10min,0.14285714285714285,0.05339536297302363,1.0875008164420543,1.08967799525375,1.0885894058479022,1.08843537414966,58.12562645383687,0.822457843700017
13,USDJPY_10min40,sell,USDJPY,10min,0.14285714285714285,6.380217513331859,0.009101178871417379,0.009119399449738533,0.009110289160577956,0.00911145044177323,58.12562645383687,-0.7409226619982152
14,AUDUSD_10min50,buy,AUDUSD,10min,0.14285714285714285,0.0801551230381028,0.714626570238095,0.715273429761905,0.71495,0.7146,57.30690521609159,-2.8054293063335978
15,EURUSD_10min50,buy,EURUSD,10min,0.14285714285714285,0.04907589594773712,1.1669259504000007,1.1685140495999995,1.16772,1.16776,57.3069052160916,0.19630358378952018
16,GBPUSD_10min50,buy,GBPUSD,10min,0.14285714285714285,0.04201878901930696,1.363107567407407,1.364572432592593,1.36384,1.36334,57.3069052160916,-2.100939450965348
17,NZDUSD_10min50,sell,NZDUSD,10min,0.14285714285714285,0.08390100759277279,0.6827154467105263,0.6833445532894737,0.68303,0.68215,57.30690521609159,7.383288668164005
18,USDCAD_10min50,sell,USDCAD,10min,0.14285714285714285,0.07350069049205475,0.7788987821422446,0.7804581390634504,0.7796784606028475,0.7795994418067996,57.3069052160916,0.5807936071371077
19,USDCHF_10min50,sell,USDCHF,10min,0.14285714285714285,0.05263581937192797,1.0880769035068871,1.0894100587899263,1.0887434811484067,1.0884472211942442,57.3069052160916,1.5593885434434276
20,USDJPY_10min50,sell,USDJPY,10min,0.14285714285714285,6.2902924510442935,0.00910126178654398,0.009119482530861386,0.009110372158702683,0.009110289160577956,57.3069052160916,0.052208247742285864
21,AUDUSD_10min60,buy,AUDUSD,10min,0.14285714285714285,0.0811067628414295,0.7147387028571428,0.7151812971428573,0.71496,0.7146100000000001,57.988091161108436,-2.838736699448852
22,EURUSD_10min60,buy,EURUSD,10min,0.14285714285714285,0.04965711669344857,1.1668824947999998,1.1686575052000001,1.16777,1.16779,57.988091161108436,0.09931423338761974
23,GBPUSD_10min60,buy,GBPUSD,10min,0.14285714285714285,0.04253571618530929,1.3622449170370368,1.3643150829629629,1.3632799999999998,1.36336,57.988091161108436,0.3402857294837123
24,NZDUSD_10min60,sell,NZDUSD,10min,0.14285714285714285,0.0849244180913102,0.68213718,0.68350282,0.68282,0.68223,57.988091161108436,5.010540667387302
25,USDCAD_10min60,sell,USDCAD,10min,0.14285714285714285,0.07436740739047511,0.7794641384116228,0.7800386920860147,0.7797514152488187,0.7794900576043153,57.988091161108436,1.9436490423402395
26,USDCHF_10min60,sell,USDCHF,10min,0.14285714285714285,0.053274239230621925,1.087860773724648,1.08910475402622,1.088482763875434,1.0884472211942442,57.988091161108436,0.1893509300605049
27,USDJPY_10min60,sell,USDJPY,10min,0.14285714285714285,6.364250993022813,0.009105338447941244,0.009117730134577364,0.009111534291259304,0.009111441309744178,57.98809116110843,0.05917576999776538
28,AUDUSD_10min70,buy,AUDUSD,10min,0.14285714285714285,0.0820875614885848,0.7144228402380952,0.7147971597619049,0.7146100000000001,0.71492,58.6605923153576,2.5447144061449345
29,EURUSD_10min70,buy,EURUSD,10min,0.14285714285714285,0.05023171117944648,1.1674730159999998,1.1681269840000001,1.1678,1.16788,58.66059231535759,0.4018536894355718
30,GBPUSD_10min70,sell,GBPUSD,10min,0.14285714285714285,0.043029328244117156,1.36190673,1.36463327,1.36327,1.36343,58.6605923153576,-0.6884692519058745
31,NZDUSD_10min70,sell,NZDUSD,10min,0.14285714285714285,0.08599494578144895,0.68145786,0.68282214,0.68214,0.68307,58.66059231535758,-7.997529957674752
32,USDCAD_10min70,buy,USDCAD,10min,0.14285714285714285,0.07524452836883234,0.7791446754657446,0.7800542081478546,0.7795994418067996,0.7797453351735323,58.6605923153576,1.0977677571938185
33,USDCHF_10min70,buy,USDCHF,10min,0.14285714285714285,0.05389324597788847,1.0873706094282325,1.089547527565226,1.0884590684967292,1.08853015772802,58.66059231535759,0.3831229428327617
34,USDJPY_10min70,sell,USDJPY,10min,0.14285714285714285,6.4389385760875415,0.009101907694550222,0.00911867062660569,0.009110289160577956,0.009111615651641796,58.66059231535759,-0.8541194481791636
35,AUDUSD_10min80,sell,AUDUSD,10min,0.14285714285714285,0.0810836655817083,0.7139153699999999,0.71534463,0.71463,0.71501,57.94481993465621,-3.0811792921049155
36,EURUSD_10min80,buy,EURUSD,10min,0.14285714285714285,0.04961921230243127,1.1669491912,1.1686308087999997,1.1677899999999999,1.16784,57.94481993465621,0.2480960615128784
37,GBPUSD_10min80,sell,GBPUSD,10min,0.14285714285714285,0.04250085811340654,1.363090798181818,1.363669201818182,1.36338,1.3633600000000001,57.94481993465621,0.08500171622681307
38,NZDUSD_10min80,sell,NZDUSD,10min,0.14285714285714285,0.0849543594274139,0.6820452873188405,0.6820947126811594,0.68207,0.6831,57.9448199346562,-8.750299021023633
39,USDCAD_10min80,sell,USDCAD,10min,0.14285714285714285,0.07433683004597111,0.7787515933392158,0.7802285218694146,0.7794900576043152,0.7795933641012848,57.94481993465621,-0.7679477507873697
40,USDCHF_10min80,buy,USDCHF,10min,0.14285714285714285,0.053241438900560156,1.0872522664693145,1.089428947683467,1.0883406070763908,1.0884235273629674,57.94481993465621,0.44147953713903204
41,USDJPY_10min80,sell,USDJPY,10min,0.14285714285714285,6.359501932648454,0.009106796293427847,0.009116272289090762,0.009111534291259304,0.009110869349131337,57.9448199346562,0.4228700747903584
42,AUDUSD_10min90,buy,AUDUSD,10min,0.14285714285714285,0.0787970283176877,0.71487163,0.7153483700000001,0.71511,0.71482,56.34854292026165,-2.2851138212129434
43,EURUSD_10min90,buy,EURUSD,10min,0.14285714285714285,0.048246920097490965,1.1673126816,1.1685273184000002,1.16792,1.16785,56.34854292026165,-0.33772844068243674
44,GBPUSD_10min90,buy,GBPUSD,10min,0.14285714285714285,0.04132851919076275,1.3628492798148149,1.364010720185185,1.36343,1.36337,56.34854292026166,-0.24797111514457648
45,NZDUSD_10min90,buy,NZDUSD,10min,0.14285714285714285,0.08248582688545614,0.68244687,0.68381313,0.68313,0.68272,56.34854292026165,-3.3819189023037017
46,USDCAD_10min90,buy,USDCAD,10min,0.14285714285714285,0.07227095069323997,0.7791322630863552,0.7802368161841721,0.7796845396352636,0.7795751315533034,56.34854292026164,-0.7907026096793518
47,USDCHF_10min90,buy,USDCHF,10min,0.14285714285714285,0.05176515243912757,1.0878767867207546,1.089207226951333,1.0885420068360439,1.0884472211942442,56.34854292026165,-0.49065931968010235
48,USDJPY_10min90,buy,USDJPY,10min,0.14285714285714285,6.1843106244979245,0.009102420268857613,0.00912064333245893,0.009111531800658271,0.009111949410456873,56.34854292026165,0.25826287143896726
49,AUDUSD_10min100,buy,AUDUSD,10min,0.14285714285714285,0.07738234809242353,0.7147135628571425,0.7153264371428575,0.71502,0.7147899999999999,55.32992653304467,-1.7797940061268673
50,EURUSD_10min100,buy,EURUSD,10min,0.14285714285714285,0.04737840827264642,1.1670825887999987,1.1685774112000011,1.16783,1.16777,55.32992653304467,-0.2842704496351891
51,GBPUSD_10min100,buy,GBPUSD,10min,0.14285714285714285,0.04058320671061023,1.3631680192592597,1.3635719807407403,1.36337,1.36337,55.32992653304467,0.0
52,NZDUSD_10min100,buy,NZDUSD,10min,0.14285714285714285,0.08096627966262006,0.6826866300000001,0.68405337,0.68337,0.6826399999999999,55.32992653304467,-5.910538415372442
53,USDCAD_10min100,buy,USDCAD,10min,0.14285714285714285,0.07097225006320174,0.779437025256423,0.7797618583571763,0.7795994418067996,0.7796115975021244,55.32992653304467,0.08627170482812184
54,USDCHF_10min100,buy,USDCHF,10min,0.14285714285714285,0.050834370002234786,1.0878306878306871,1.0890400604686328,1.08843537414966,1.0884116808341588,55.32992653304467,-0.12044347667577572
55,USDJPY_10min100,sell,USDJPY,10min,0.14285714285714285,6.07295740634045,0.009103581483067445,0.009118158875354188,0.009110870179210816,0.009110952357827915,55.32992653304468,-0.04990672413547286
56,AUDUSD_10min110,buy,AUDUSD,10min,0.14285714285714285,0.07582355651844917,0.7145676799999998,0.71511232,0.7148399999999999,0.71473,54.201711141648204,-0.8340591217018375
57,EURUSD_10min110,buy,EURUSD,10min,0.14285714285714285,0.04641153499306263,1.167709858,1.167990142,1.16785,1.1677799999999998,54.2017111416482,-0.3248807449521138
58,GBPUSD_10min110,buy,GBPUSD,10min,0.14285714285714285,0.03975568711475842,1.36337,1.36337,1.36337,1.36332,54.2017111416482,-0.1987784355737921
59,NZDUSD_10min110,buy,NZDUSD,10min,0.14285714285714285,0.07938967255232404,0.6820599131481483,0.6834000868518518,0.6827300000000001,0.6824899999999999,54.2017111416482,-1.905352141255777
60,USDCAD_10min110,sell,USDCAD,10min,0.14285714285714285,0.06952887101828348,0.7787773429582625,0.7803364567579787,0.7795568998581206,0.7795508228158936,54.2017111416482,0.042252988517170534
61,USDCHF_10min110,buy,USDCHF,10min,0.14285714285714285,0.04980270026539202,1.087784597971355,1.088872926733708,1.0883287623525315,1.0883524520580745,54.2017111416482,0.11798113045371364
62,USDJPY_10min110,buy,USDJPY,10min,0.14285714285714285,5.948422074985546,0.009105113789092305,0.009118781710717163,0.009111947749904734,0.009109957183201239,54.2017111416482,-1.1840730920799547
63,AUDUSD_10min120,sell,AUDUSD,10min,0.14285714285714285,0.07498921896406673,0.71407521,0.7155047899999999,0.7147899999999999,0.7147,53.601543823325244,0.6749029706755093
64,EURUSD_10min120,sell,EURUSD,10min,0.14285714285714285,0.04590077140475029,1.16660223,1.1689377699999999,1.16777,1.16767,53.601543823325244,0.4590077140475029
65,GBPUSD_10min120,sell,GBPUSD,10min,0.14285714285714285,0.039314613336750216,1.3629042181818185,1.3638957818181814,1.3634,1.36315,53.60154382332525,0.9828653334187554
66,NZDUSD_10min120,sell,NZDUSD,10min,0.14285714285714285,0.07852095368470241,0.6823926666666665,0.6828873333333333,0.6826399999999999,0.6823899999999999,53.601543823325244,1.9630238421164177
67,USDCAD_10min120,buy,USDCAD,10min,0.14285714285714285,0.06875577229305575,0.7788137707371835,0.780372957465386,0.7795933641012848,0.7793867784826898,53.601543823325244,-1.4203953751136613
68,USDCHF_10min120,buy,USDCHF,10min,0.14285714285714285,0.04925017049574771,1.0873245636311304,1.0893803404850182,1.0883524520580743,1.0883287623525315,53.601543823325244,-0.11667220369761462
69,USDJPY_10min120,buy,USDJPY,10min,0.14285714285714285,5.883258816705052,0.009101748528801204,0.009119970247577582,0.009110859388189393,0.009110289160577956,53.60154382332524,-0.33547966225145026
70,AUDUSD_10min130,sell,AUDUSD,10min,0.14285714285714285,0.07542892208139215,0.7140052800000001,0.71543472,0.71472,0.71472,53.9105591900126,-0.0
71,EURUSD_10min130,sell,EURUSD,10min,0.14285714285714285,0.04616499613798199,1.1666122199999998,1.1689477799999999,1.1677799999999998,1.1677,53.910559190012606,0.3693199691031841
72,GBPUSD_10min130,sell,GBPUSD,10min,0.14285714285714285,0.03954387423991067,1.3622358769696972,1.3643841230303029,1.36331,1.36323,53.91055919001261,0.31635099391928534
73,NZDUSD_10min130,sell,NZDUSD,10min,0.14285714285714285,0.07899098769214583,0.682015224347826,0.6829647756521738,0.6824899999999999,0.6822,53.910559190012606,2.290738643072229
74,USDCAD_10min130,buy,USDCAD,10min,0.14285714285714285,0.06915862175131576,0.7787409185868853,0.7802999594649372,0.7795204390259113,0.7795447458684129,53.910559190012606,0.16810277265326154
75,USDCHF_10min130,buy,USDCHF,10min,0.14285714285714285,0.04953409999496739,1.0878687398571596,1.088836164258989,1.0883524520580743,1.0883287623525315,53.910559190012606,-0.11734482432075705
76,USDJPY_10min130,buy,USDJPY,10min,0.14285714285714285,5.917762621393277,0.009106919701170349,0.00911299300540588,0.009109956353288115,0.009109957183201239,53.910559190012606,0.0004911228871574246
