,Ticket,Order Type,Currency Pair,Time Frame,Weight,Volume,SL,TP,Open Price,Close Price,Margin requirment,Porfit
0,AUDUSD_10min30,sell,AUDUSD,10min,0.14285714285714285,0.13389861809509962,0.73584342,0.73731658,0.73658,0.73663,98.62704411648848,-0.6694930904754981
1,EURUSD_10min30,sell,EURUSD,10min,0.14285714285714285,0.08362759811803731,1.17818064,1.18053936,1.17936,1.1795,98.62704411648849,-1.1707863736525224
2,GBPUSD_10min30,sell,GBPUSD,10min,0.14285714285714285,0.07115948348952994,1.3846139999999998,1.387386,1.386,1.38629,98.62704411648849,-2.0636250211963683
3,NZDUSD_10min30,buy,NZDUSD,10min,0.14285714285714285,0.14008926340708278,0.7033259700000001,0.70473403,0.70403,0.70404,98.62704411648848,0.14008926340708278
4,USDCAD_10min30,buy,USDCAD,10min,0.14285714285714285,0.12345442993193213,0.7980954359166913,0.7996932245771852,0.7988943302469382,0.7989773090444231,98.62704411648849,1.0244100139944843
5,USDCHF_10min30,buy,USDCHF,10min,0.14285714285714285,0.09032757835408599,1.09078997652454,1.0929737402413058,1.0918818583829228,1.092001092001092,98.62704411648849,1.077008398762294
6,USDJPY_10min30,buy,USDJPY,10min,0.14285714285714285,8.0,0.009112759313417894,0.00913100307580712,0.009121881194612507,0.009125336496783319,72.97504955690006,2.7642417366496375
7,AUDUSD_10min40,buy,AUDUSD,10min,0.14285714285714285,0.13403525523940535,0.73624302,0.73771698,0.73698,0.73663,98.78130240633696,-4.691233933379187
8,EURUSD_10min40,buy,EURUSD,10min,0.14285714285714285,0.08374774474683297,1.17833049,1.18068951,1.17951,1.1794,98.78130240633695,-0.9212251922151626
9,GBPUSD_10min40,sell,GBPUSD,10min,0.14285714285714285,0.0712599839896819,1.3861828194117647,1.3862371805882352,1.38621,1.3862299999999999,98.78130240633696,-0.14251996797728986
10,NZDUSD_10min40,buy,NZDUSD,10min,0.14285714285714285,0.14030039968516902,0.7039191278571427,0.7042208721428572,0.70407,0.70408,98.78130240633696,0.14030039968516902
11,USDCAD_10min40,buy,USDCAD,10min,0.14285714285714285,0.12364554403503604,0.7983497180508226,0.7994644721370003,0.7989070950939114,0.7989709254480231,98.78130240633696,0.7892338860072855
12,USDCHF_10min40,sell,USDCHF,10min,0.14285714285714285,0.09051133176887845,1.0902780809359585,1.092460819836731,1.0913694503863447,1.091762650799716,98.78130240633696,-3.558909306631695
13,USDJPY_10min40,sell,USDJPY,10min,0.14285714285714285,8.0,0.009112635458094646,0.009130878972525267,0.009121757215309957,0.009120579995923101,72.97405772247966,0.9417755094846143
14,AUDUSD_10min50,buy,AUDUSD,10min,0.14285714285714285,0.13268444320979775,0.73589337,0.73736663,0.73663,0.73712,97.73934140163331,6.5015377172800894
15,EURUSD_10min50,sell,EURUSD,10min,0.14285714285714285,0.08286646776684072,1.1791654719999982,1.179794528000002,1.17948,1.17991,97.73934140163331,-3.5632581139729447
16,GBPUSD_10min50,sell,GBPUSD,10min,0.14285714285714285,0.07050527054732002,1.3862564091176475,1.3862835908823523,1.38627,1.38703,97.73934140163333,-5.358400561596321
17,NZDUSD_10min50,buy,NZDUSD,10min,0.14285714285714285,0.13882640389982576,0.7039645671428569,0.7041154328571431,0.70404,0.70407,97.73934140163333,0.41647921169947727
18,USDCAD_10min50,buy,USDCAD,10min,0.14285714285714285,0.12233446927194032,0.7987659725324097,0.7991375780092798,0.7989517752708447,0.7991497047141842,97.73934140163331,2.4213593404231517
19,USDCHF_10min50,buy,USDCHF,10min,0.14285714285714285,0.089521417576584,1.0917898806664335,1.0918069400165953,1.0917984103415144,1.0928484000699423,97.73934140163331,9.399656892971802
