,Ticket,Order Type,Currency Pair,Time Frame,Weight,Volume,SL,TP,Open Price,Close Price,Margin requirment,Porfit
0,AUDUSD_10min30,buy,AUDUSD,10min,0.14285714285714285,0.1651741220655099,0.73229697,0.7337630300000001,0.7330300000000001,0.73298,121.07758669768073,-0.8258706103275495
1,EURUSD_10min30,buy,EURUSD,10min,0.14285714285714285,0.10316855690460955,1.1724164099999999,1.17476359,1.17359,1.17369,121.07758669768072,1.0316855690460955
2,GBPUSD_10min30,buy,GBPUSD,10min,0.14285714285714285,0.08745473809115518,1.38307554,1.38584446,1.38446,1.38464,121.07758669768072,1.5741852856407934
3,NZDUSD_10min30,buy,NZDUSD,10min,0.14285714285714285,0.1732104756626144,0.69832098,0.69971902,0.69902,0.69929,121.07758669768072,4.676682842890589
4,USDCAD_10min30,buy,USDCAD,10min,0.14285714285714285,0.15220179113418653,0.7947114696195886,0.7963024835727809,0.7955069765961847,0.7951527488430526,121.07758669768072,-5.39140984961288
5,USDCHF_10min30,buy,USDCHF,10min,0.14285714285714285,0.11139016898599925,1.0858813682757422,1.088055304948967,1.0869683366123546,1.0869447071227487,121.07758669768072,-0.26320928402602756
6,USDJPY_10min30,buy,USDJPY,10min,0.14285714285714285,8.0,0.009056868977839411,0.009075000847664915,0.009065934912752163,0.009065279074616312,72.52747930201731,-0.5246705086810834
7,AUDUSD_10min40,sell,AUDUSD,10min,0.14285714285714285,0.16521808528513088,0.73233693,0.73380307,0.73307,0.7332,121.1164217799709,-2.1478351087067016
8,EURUSD_10min40,buy,EURUSD,10min,0.14285714285714285,0.10319285482535501,1.17251631,1.1748636899999998,1.17369,1.17384,121.1164217799709,1.5478928223818267
9,GBPUSD_10min40,buy,GBPUSD,10min,0.14285714285714285,0.08746952109886898,1.38328533,1.38605467,1.38467,1.38511,121.1164217799709,3.848658928350235
10,NZDUSD_10min40,buy,NZDUSD,10min,0.14285714285714285,0.1731595135892071,0.69875055,0.7001494500000001,0.69945,0.69891,121.1164217799709,-9.350613733817182
11,USDCAD_10min40,buy,USDCAD,10min,0.14285714285714285,0.15225424265538365,0.7946925041166504,0.7962834801008678,0.7954879921087591,0.7952159806603474,121.1164217799709,-4.141489707150963
12,USDCHF_10min40,buy,USDCHF,10min,0.14285714285714285,0.11143921967975122,1.0857515487447016,1.0879252255189653,1.0868383871318334,1.087382019050933,121.11642177997089,6.0581916857445615
13,USDJPY_10min40,buy,USDJPY,10min,0.14285714285714285,8.0,0.009063462424428523,0.009065613331721631,0.009064537878075077,0.009065279074616312,72.51630302460062,0.5929572329878283
14,AUDUSD_10min50,buy,AUDUSD,10min,0.14285714285714285,0.16461064045848545,0.7319872799999999,0.73345272,0.7327199999999999,0.73292,120.61350847674144,3.292212809172104
15,EURUSD_10min50,buy,EURUSD,10min,0.14285714285714285,0.10276086363707279,1.1725562699999998,1.17490373,1.17373,1.17365,120.61350847674144,-0.822086909095087
16,GBPUSD_10min50,buy,GBPUSD,10min,0.14285714285714285,0.08710191694956558,1.3833552599999999,1.3861247399999999,1.3847399999999999,1.38478,120.61350847674144,0.3484076677982623
17,NZDUSD_10min50,sell,NZDUSD,10min,0.14285714285714285,0.17247995606506808,0.69859071,0.69998929,0.69929,0.69891,120.61350847674144,6.554238330472587
18,USDCAD_10min50,buy,USDCAD,10min,0.14285714285714285,0.15168957893577387,0.7949380560202333,0.7953295064971604,0.7951337812586968,0.7951401036862694,120.61350847674146,0.0959046376338891
