,Ticket,Order Type,Currency Pair,Time Frame,Weight,Volume,SL,TP,Open Price,Close Price,Margin requirment,Porfit
0,AUDUSD_10min30,buy,AUDUSD,10min,0.14285714285714285,0.14589094888948773,0.73470456,0.73617544,0.73544,0.73551,107.29403945128486,1.021236642226414
1,EURUSD_10min30,sell,EURUSD,10min,0.14285714285714285,0.09124651487943808,1.17469413,1.17704587,1.17587,1.176,107.29403945128486,-1.186204693432695
2,GBPUSD_10min30,buy,GBPUSD,10min,0.14285714285714285,0.0773123212647967,1.3864121999999999,1.3891878,1.3878,1.3878,107.29403945128486,0.0
3,NZDUSD_10min30,sell,NZDUSD,10min,0.14285714285714285,0.15314593127502835,0.6998994,0.7013006,0.7006,0.70087,107.29403945128486,-4.134940144425765
4,USDCAD_10min30,sell,USDCAD,10min,0.14285714285714285,0.13464972774978445,0.7960413080895008,0.7976349843819723,0.7968381462357366,0.7967619593970106,107.29403945128486,1.0258537092571183
5,USDCHF_10min30,sell,USDCHF,10min,0.14285714285714285,0.09811718025701646,1.0924360558574913,1.094623115028377,1.093529585442934,1.0933263360447827,107.29403945128486,1.9942257835549404
6,USDJPY_10min30,sell,USDJPY,10min,0.14285714285714285,8.0,0.009063444108761328,0.009081589142012103,0.009072516625386716,0.009073256657660853,72.58013300309372,-0.5920258193100381
7,AUDUSD_10min40,buy,AUDUSD,10min,0.14285714285714285,0.1455168107598421,0.73479447,0.7362655300000001,0.73553,0.73547,107.03197981818666,-0.8731008645590526
8,EURUSD_10min40,sell,EURUSD,10min,0.14285714285714285,0.09100894496725222,1.1757659849999997,1.1763540150000005,1.17606,1.1759700000000002,107.03197981818666,0.8190805047052699
9,GBPUSD_10min40,buy,GBPUSD,10min,0.14285714285714285,0.0771329387647908,1.386669333076924,1.3885906669230759,1.38763,1.38795,107.03197981818667,2.4682540404733055
10,NZDUSD_10min40,sell,NZDUSD,10min,0.14285714285714285,0.1526716398285263,0.7008050690909092,0.7013149309090908,0.70106,0.70073,107.03197981818666,5.038164114341368
11,USDCAD_10min40,sell,USDCAD,10min,0.14285714285714285,0.13432834563121882,0.7967804222475424,0.7968069820376139,0.7967937021425782,0.7968000509952032,107.03197981818666,-0.08528308697844383
12,USDCHF_10min40,buy,USDCHF,10min,0.14285714285714285,0.09792355833565897,1.0919226144933873,1.0941086457536342,1.0930156301235108,1.0932307154101801,107.03197981818666,2.1061916616307617
13,USDJPY_10min40,sell,USDJPY,10min,0.14285714285714285,8.0,0.009063690800217745,0.00908183632734531,0.009072763563781528,0.009070540779291883,72.58210851025223,1.778227591715222
14,AUDUSD_10min50,buy,AUDUSD,10min,0.14285714285714285,0.14764235746220505,0.7354917769642858,0.7357282230357142,0.73561,0.73515,108.60719457277266,-6.791548443261433
15,EURUSD_10min50,sell,EURUSD,10min,0.14285714285714285,0.092350700724278,1.1750009737499993,1.1770590262500005,1.17603,1.17564,108.60719457277266,3.6016773282454984
16,GBPUSD_10min50,buy,GBPUSD,10min,0.14285714285714285,0.07825233233622687,1.3873228073076933,1.3884971926923066,1.38791,1.3873,108.60719457277264,-4.773392272509839
17,NZDUSD_10min50,sell,NZDUSD,10min,0.14285714285714285,0.1549937129991618,0.70001928,0.70142072,0.70072,0.70082,108.60719457277266,-1.5499371299916178
18,USDCAD_10min50,buy,USDCAD,10min,0.14285714285714285,0.13630637347661256,0.7959905660377359,0.7975841407445182,0.796787353391127,0.7960452472118514,108.60719457277266,-10.115380203165891
19,USDCHF_10min50,buy,USDCHF,10min,0.14285714285714285,0.09934625909155233,1.0927917254271753,1.0936458025865559,1.0932187640068656,1.0922038489263637,108.60719457277266,-10.082801654345694
20,USDJPY_10min50,buy,USDJPY,10min,0.14285714285714285,8.0,0.009064100337685371,0.009082246684707765,0.009073173511196568,0.009068567438401755,72.58538808957255,-3.684858235849788
21,AUDUSD_10min60,sell,AUDUSD,10min,0.14285714285714285,0.14131333825614867,0.73473453,0.7362054699999999,0.73547,0.7349100000000001,103.93172088724967,7.913546942344325
22,EURUSD_10min60,sell,EURUSD,10min,0.14285714285714285,0.08838031981296106,1.1747840399999998,1.17713596,1.17596,1.17559,103.93172088724967,3.2700718330795593
23,GBPUSD_10min60,sell,GBPUSD,10min,0.14285714285714285,0.07488631482083903,1.3864721400000002,1.38924786,1.38786,1.38706,103.93172088724967,5.990905185667122
24,NZDUSD_10min60,buy,NZDUSD,10min,0.14285714285714285,0.14832556142036488,0.6999993,0.7014007,0.7007,0.7004100000000001,103.93172088724968,-4.301441281188423
25,USDCAD_10min60,buy,USDCAD,10min,0.14285714285714285,0.13039169770793455,0.7962760742553345,0.79787022055014,0.7970731474027373,0.7958741882083281,103.93172088724967,-15.633432484154113
26,USDCHF_10min60,buy,USDCHF,10min,0.14285714285714285,0.09510376051508668,1.091731689725264,1.0939173387537429,1.0928245142395034,1.0922992900054616,103.93172088724967,-4.9950799771046555
27,USDJPY_10min60,buy,USDJPY,10min,0.14285714285714285,8.0,0.009061462841199451,0.009079603907948599,0.009070533374574025,0.009068814161860195,72.5642669965922,-1.375370171063878
28,AUDUSD_10min70,sell,AUDUSD,10min,0.14285714285714285,0.13963600475265028,0.73441485,0.73588515,0.73515,0.7346699999999999,102.65340889391085,6.702528228127214
29,EURUSD_10min70,sell,EURUSD,10min,0.14285714285714285,0.0873170433924593,1.17446436,1.17681564,1.17564,1.17582,102.65340889391086,-1.571706781065538
30,GBPUSD_10min70,sell,GBPUSD,10min,0.14285714285714285,0.07400577384032214,1.3857129,1.3884871,1.3871,1.3869999999999998,102.65340889391085,0.7400577384053753
31,NZDUSD_10min70,sell,NZDUSD,10min,0.14285714285714285,0.14648659174038678,0.70006923,0.70147077,0.70077,0.70044,102.65340889391084,4.834057527432764
32,USDCAD_10min70,buy,USDCAD,10min,0.14285714285714285,0.12895526532070872,0.7952428714715575,0.7968349492923213,0.7960389103819394,0.7956588851227702,102.65340889391086,-4.900625812473488
33,USDCHF_10min70,buy,USDCHF,10min,0.14285714285714285,0.09399151425144266,1.0916051369514597,1.0927071323305568,1.0921561346410082,1.0923350847105857,102.65340889391085,1.681978801498123
34,USDJPY_10min70,buy,USDJPY,10min,0.14285714285714285,8.0,0.009059578563640546,0.00907771585806225,0.009068647210851398,0.009068896405996354,72.54917768681118,0.19935611596520175
35,AUDUSD_10min80,sell,AUDUSD,10min,0.14285714285714285,0.14115532116105842,0.7341251400000001,0.7355948600000001,0.7348600000000001,0.73463,103.7293993084154,3.2465723867043437
36,EURUSD_10min80,sell,EURUSD,10min,0.14285714285714285,0.0882352835219593,1.1749443769230767,1.1762556230769232,1.1756,1.17571,103.72939930841537,-0.9705881187415524
37,GBPUSD_10min80,sell,GBPUSD,10min,0.14285714285714285,0.0747841817587076,1.38566295,1.3884370499999998,1.38705,1.38684,103.72939930841538,1.5704678169328596
38,NZDUSD_10min80,sell,NZDUSD,10min,0.14285714285714285,0.14809811297442263,0.7001035706250001,0.7007164293750001,0.7004100000000001,0.7005,103.72939930841538,-1.3328830167676486
